"Station","time.code","Deer.det","Coyote.det","start.date","end.date","days.available","days.inactive","days.active","Reservation","X","season","phase"
"SC1075","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1075","T13",13,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1075","T14",9,0,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1075","T15",11,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1075","T16",7,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1075","T17",11,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1075","T18",6,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1075","T19",8,0,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1075","T2",6,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1075","T20",3,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1075","T21",12,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1075","T22",12,0,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1075","T23",8,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1075","T24",5,1,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1075","T3",11,0,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1075","T4",6,1,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1075","T5",2,1,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1075","T6",9,1,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1075","T7",13,0,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1075","T8",17,1,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1075","T9",11,0,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1080","T1",6,0,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1080","T10",28,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1080","T11",25,1,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1080","T12",3,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1080","T13",5,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1080","T14",10,1,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1080","T15",10,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1080","T16",1,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1080","T17",5,3,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1080","T18",21,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1080","T19",15,0,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1080","T2",8,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1080","T20",9,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1080","T21",34,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1080","T22",27,0,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1080","T23",10,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1080","T24",22,1,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1080","T3",3,0,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1080","T4",3,0,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1080","T5",1,0,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1080","T6",8,0,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1080","T7",4,1,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1080","T8",5,0,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1080","T9",9,0,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1108","T1",1,0,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1108","T10",3,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1108","T11",1,0,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1108","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1108","T13",4,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1108","T14",6,0,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1108","T15",16,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1108","T16",9,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1108","T17",18,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1108","T18",5,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1108","T19",9,0,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1108","T2",1,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1108","T20",19,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1108","T21",14,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1108","T22",8,0,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1108","T23",6,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1108","T24",1,0,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1108","T3",1,0,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1108","T4",0,0,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1108","T5",2,0,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1108","T6",6,0,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1108","T7",8,0,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1108","T8",4,0,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1108","T9",9,0,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1112","T1",3,0,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1112","T10",5,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1112","T11",2,0,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1112","T12",2,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1112","T13",1,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1112","T14",2,0,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1112","T15",1,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1112","T16",3,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1112","T17",21,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1112","T18",6,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1112","T19",2,0,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1112","T2",0,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1112","T20",1,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1112","T21",3,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1112","T22",2,0,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1112","T23",4,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1112","T24",1,0,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1112","T3",0,0,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1112","T4",0,0,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1112","T5",0,0,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1112","T6",0,0,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1112","T7",6,0,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1112","T8",5,0,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1112","T9",3,0,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1119","T1",4,2,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1119","T10",12,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1119","T11",3,2,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1119","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1119","T13",7,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1119","T14",26,2,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1119","T15",10,2,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1119","T16",6,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1119","T17",4,2,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1119","T18",9,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1119","T19",12,4,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1119","T2",2,2,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1119","T20",16,1,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1119","T21",20,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1119","T22",25,2,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1119","T23",8,3,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1119","T24",9,2,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1119","T3",3,2,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1119","T4",8,0,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1119","T5",7,1,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1119","T6",2,0,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1119","T7",6,2,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1119","T8",20,0,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1119","T9",16,5,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1124","T1",4,0,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1124","T10",17,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1124","T11",21,0,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1124","T12",3,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1124","T13",4,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1124","T14",23,0,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1124","T15",22,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1124","T16",15,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1124","T17",6,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1124","T18",11,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1124","T19",6,0,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1124","T2",3,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1124","T20",34,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1124","T21",37,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1124","T22",25,1,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1124","T23",12,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1124","T24",9,0,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1124","T3",2,0,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1124","T4",4,2,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1124","T5",4,0,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1124","T6",5,0,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1124","T7",8,0,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1124","T8",6,0,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1124","T9",14,0,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1128","T1",23,0,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1128","T10",17,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1128","T11",16,0,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1128","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1128","T13",1,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1128","T14",8,2,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1128","T15",4,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1128","T16",6,2,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1128","T17",7,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1128","T18",4,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1128","T19",8,1,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1128","T2",18,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1128","T20",13,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1128","T21",34,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1128","T22",26,0,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1128","T23",14,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1128","T24",13,0,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1128","T3",18,2,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1128","T4",10,0,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1128","T5",3,0,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1128","T6",5,1,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1128","T7",5,1,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1128","T8",5,0,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1128","T9",11,0,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1144","T1",11,0,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1144","T10",4,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1144","T11",3,0,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1144","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1144","T13",2,2,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1144","T14",0,0,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1144","T15",1,2,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1144","T16",2,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1144","T17",2,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1144","T18",5,2,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1144","T19",2,2,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1144","T2",6,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1144","T20",5,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1144","T21",11,1,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1144","T22",4,1,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1144","T23",1,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1144","T24",5,1,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1144","T3",5,0,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1144","T4",2,2,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1144","T5",1,0,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1144","T6",4,1,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1144","T7",2,0,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1144","T8",5,1,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1144","T9",3,2,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1160","T1",14,3,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1160","T10",20,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1160","T11",16,1,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1160","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1160","T13",7,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1160","T14",15,9,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1160","T15",11,16,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1160","T16",6,10,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1160","T17",7,13,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1160","T18",7,9,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1160","T19",4,10,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1160","T2",7,2,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1160","T20",13,4,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1160","T21",13,2,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1160","T22",19,1,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1160","T23",15,4,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1160","T24",9,2,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1160","T3",3,1,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1160","T4",6,0,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1160","T5",14,3,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1160","T6",4,1,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1160","T7",6,8,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1160","T8",11,6,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1160","T9",8,8,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1172","T1",1,0,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1172","T10",2,1,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1172","T11",3,1,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1172","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1172","T13",1,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1172","T14",3,0,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1172","T15",5,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1172","T16",9,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1172","T17",1,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1172","T18",2,0,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1172","T19",3,0,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1172","T2",3,0,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1172","T20",5,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1172","T21",12,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1172","T22",12,0,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1172","T23",8,0,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1172","T24",3,0,2016-12-18,2016-12-31,14,0,14,"South_Chagrin",NA,"winter","rut"
"SC1172","T3",1,0,2017-02-02,2017-02-17,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1172","T4",1,0,2017-02-18,2017-03-05,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1172","T5",0,1,2017-03-06,2017-03-21,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1172","T6",0,1,2017-03-22,2017-04-06,16,0,16,"South_Chagrin",NA,"spring","winter.forage"
"SC1172","T7",2,0,2017-04-07,2017-04-22,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1172","T8",4,2,2017-04-23,2017-05-08,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1172","T9",3,3,2017-05-09,2017-05-24,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1176","T1",14,3,2017-01-01,2017-01-16,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1176","T10",15,0,2017-05-25,2017-06-09,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1176","T11",6,1,2017-06-10,2017-06-25,16,0,16,"South_Chagrin",NA,"spring","fawning"
"SC1176","T12",0,0,2017-06-26,2017-06-30,5,0,5,"South_Chagrin",NA,"summer","fawning"
"SC1176","T13",2,0,2016-07-01,2016-07-10,10,0,10,"South_Chagrin",NA,"summer","summer.forage"
"SC1176","T14",4,0,2016-07-11,2016-07-26,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1176","T15",4,0,2016-07-27,2016-08-11,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1176","T16",6,0,2016-08-12,2016-08-27,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1176","T17",5,0,2016-08-28,2016-09-12,16,0,16,"South_Chagrin",NA,"summer","summer.forage"
"SC1176","T18",2,2,2016-09-13,2016-09-28,16,0,16,"South_Chagrin",NA,"autumn","summer.forage"
"SC1176","T19",0,0,2016-09-29,2016-10-14,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1176","T2",10,2,2017-01-17,2017-02-01,16,0,16,"South_Chagrin",NA,"winter","winter.forage"
"SC1176","T20",17,0,2016-10-15,2016-10-30,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1176","T21",22,0,2016-10-31,2016-11-15,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1176","T22",18,0,2016-11-16,2016-12-01,16,0,16,"South_Chagrin",NA,"autumn","rut"
"SC1176","T23",3,2,2016-12-02,2016-12-17,16,0,16,"South_Chagrin",NA,"autumn","rut"
